Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Namibia,NAM,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.60727357,11.12812271,29.16013791,33.13176683,42.66688249,63.06965179,78.45485496,119.4527814,149.4914839,146.7213785,214.0960189,
New Caledonia,NCL,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.1281281,172.9899744,320.4633205,379.2907263,552.1357956,796.4272423,1314.275107,2966.666667,3491.59431,4898.636196,5717.752611,
Niger,NER,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.182215467,0.116858129,0.224779602,0.270207655,0.259872802,0.299975057,0.24051425,0.462911785,0.490134244,0.857974394,1.445884509,
Nigeria,NGA,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.643520119,0.952058744,1.734151024,2.22395819,2.993113611,3.549790426,47.39722755,222.8127863,184.2096134,74.81951844,73.94018889,
Nicaragua,NIC,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.635942843,5.590344628,10.69781514,12.70111054,16.44219007,21.85358931,34.58138284,122.3209404,69.29083001,86.1660288,92.08167071,
Netherlands,NLD,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2084.813637,3200.848448,4852.83106,5668.32607,7204.740134,9728.851778,24130.79407,70412.12761,100581.5238,130279.4705,136862.9992,
Norway,NOR,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557.293426,2333.89756,3000.055992,3211.261938,3571.378517,4093.96973,7003.508823,14572.57273,20886.24895,36180.95789,39030.01687,
Nepal,NPL,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.888454303,1.294320301,2.3342705,2.934970527,3.679479158,5.441414786,18.63301866,158.2184458,182.44777,188.8934893,209.2198981,
Nauru,NRU,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.31472837,0,0,,,95.47450831,94.54476695,93.65049635,,369.2080487,
New Zealand,NZL,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1388.742042,2033.074818,2862.457748,3193.984827,3485.663678,3921.117716,6401.646125,14919.1873,17618.04677,20120.90296,20509.41024,
OECD members,OED,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971.7619336,1241.590273,1679.997581,1915.443487,2320.586196,2936.834524,6218.683325,16484.82444,30116.90935,49750.38708,57439.3556,
Oman,OMN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.38511426,24.91462895,60.60552351,74.6386599,99.57154439,116.4659679,127.9241439,141.8796612,156.7457836,182.5128563,233.0307589,
Other small states,OSS,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.2952713,156.1094215,274.7212861,288.3004444,387.3158672,468.9643918,1317.609173,3478.727653,4682.763452,5528.293291,6271.022432,
Pakistan,PAK,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.590777266,0.796333949,1.281502776,1.714935845,2.452574028,3.409769792,31.66506439,115.066308,109.1324828,62.56311116,73.759917,
Panama,PAN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.9668943,166.4652626,232.5868189,258.1185452,328.8638101,306.6657595,510.2706837,2151.328881,2141.556784,1893.115174,1476.556793,
Peru,PER,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.36941292,14.79617803,24.77395881,29.28731141,37.55354038,46.33953906,72.52788557,218.5769827,257.3363283,384.6454105,455.5401599,
Philippines,PHL,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.044335667,7.052418692,11.78859058,12.4707249,16.10734724,20.94733956,40.53487827,87.84580586,92.85391994,111.3149836,113.5597444,
Palau,PLW,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,56.70541537,170.4254957,113.4751773,169.8273422,169.3193363,224.6055365,837.4741779,722.182101,939.6418306,
Papua New Guinea,PNG,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.504682572,2.408930387,6.159085509,7.703776443,11.07373307,13.44389063,14.86985971,31.04987202,49.84706595,56.74490056,,
Poland,POL,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.0096452,227.3846522,399.2836749,517.7418118,681.131761,955.8417889,2492.488363,6534.934485,16227.07194,20606.0638,25181.38308,
Pre-demographic dividend,PRE,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.505268301,0.707782629,1.395805327,1.797855132,2.501035705,3.294081144,14.09286807,57.85722062,61.19309262,40.86769785,42.84732745,
Puerto Rico,PRI,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.1222953,134.8290661,167.5614282,185.0781378,206.5137258,318.4353939,419.7645092,282.983178,384.8618099,421.7686478,444.9133303,
"Korea, Dem. People's Rep.",PRK,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0.039323918,,,0.077583085,
Portugal,PRT,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.3932432,213.685738,358.2554339,422.6714461,535.522238,901.3256902,3180.296611,12464.78258,15977.32827,19150.58948,22178.90682,
Paraguay,PRY,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.081929675,8.525443951,14.94975481,23.654922,33.18421147,40.51581567,61.67121922,186.8340125,248.4161672,348.3500006,475.4273729,
West Bank and Gaza,PSE,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.697676882,5.150675279,11.55779475,14.71775756,21.08593525,32.55199185,108.0811745,547.7231888,469.0214916,557.7010338,535.6768484,
Pacific island small states,PSS,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.42658127,26.89157586,45.61944788,52.52558324,60.37451309,78.04108306,100.2311212,137.8507409,168.2050848,203.9406492,262.9541495,
Post-demographic dividend,PST,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1151.922652,1473.373663,1991.75603,2298.646546,2763.282974,3506.745323,7470.067058,19974.66548,36390.0925,60629.98397,69975.98778,
French Polynesia,PYF,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.80207845,78.4454356,130.1139426,155.3645147,180.3373412,212.3616446,262.2224812,597.5922465,741.8798371,1081.332689,1228.177598,
Qatar,QAT,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.95022542,94.80013871,173.0357483,207.9963913,280.9854579,359.7447566,362.7967219,401.1411051,396.5226794,436.0766379,432.8268068,
Romania,ROU,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.01837474,60.90077155,131.3688006,175.8934147,246.722848,361.230254,3421.484441,12254.4026,15938.09583,19164.60592,21382.9195,
Russian Federation,RUS,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.09491841,28.86103661,57.57612368,79.73130508,120.3590605,321.4018459,1163.947693,3541.097215,5190.622322,9336.908183,13347.62339,
Rwanda,RWA,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.896473453,0.777202098,2.559322246,4.06972625,5.684058894,7.38846973,12.76906192,18.27900268,36.49822236,71.27618747,81.91652868,
South Asia,SAS,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.413845497,1.944590711,3.790964333,5.133777359,7.040272376,9.736957711,35.8352815,118.1995594,172.1381885,313.7919652,387.0255861,
Saudi Arabia,SAU,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0919322,20.41206836,40.3362645,51.77682008,70.80338031,89.413865,106.0923158,166.7916219,161.5594831,182.5581717,229.1328338,
Sudan,SDN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231581901,0.339465629,0.442064895,0.377637851,0.579287975,0.745444793,1.304977412,1.93563888,4.617055662,4.297736235,6.431122033,
Senegal,SEN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.025386762,0.997405671,2.089241971,2.176684531,3.033565342,6.310684606,7.069723615,8.820084162,17.15620294,19.39083091,26.33790275,
Singapore,SGP,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.6412212,927.9107848,1898.940166,2549.469714,2544.004048,3585.18389,19060.74653,58690.33345,84713.85836,122481.3796,128377.7307,
Solomon Islands,SLB,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.894438119,7.386588172,12.58843375,15.75274492,13.62678617,21.55411825,37.13043113,61.31786236,42.8884777,56.73157455,62.60209237,
Sierra Leone,SLE,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.467607576,0.609455272,1.340764945,1.019817234,0.712539687,0.976030231,1.500918426,1.869551509,,5.24752512,6.518753639,
El Salvador,SLV,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.58371132,15.94057354,22.28306157,27.92816429,34.31227089,45.21652629,52.07565539,61.52040881,90.64375757,94.21171293,135.0559441,
San Marino,SMR,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960.8917075,1168.851682,1557.486839,2119.555201,2853.586716,3366.396153,4656.299436,18858.95875,59258.82074,74740.13702,96558.43008,
Somalia,SOM,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.235932765,0.153095855,0.297983301,0.50734917,0.77543233,25.90963911,4.330958524,8.547614031,4.467314016,
Serbia,SRB,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.405948568,25.98803251,53.06235786,67.55877753,93.12010699,141.0776557,551.6891975,5802.567151,6899.718214,8071.865099,9361.18575,
Sub-Saharan Africa (excluding high income),SSA,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.673034957,5.677503492,9.95249451,12.03936336,15.52459649,18.92170059,65.76942558,563.7840429,711.4921485,797.8224929,794.2324397,
South Sudan,SSD,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.092314623,0.183305052,1.366627539,3.43514811,4.109443779,
Sub-Saharan Africa,SSF,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.679677674,5.692896831,9.973703231,12.07257052,15.56080419,19.01435373,68.62877684,577.8961074,735.3101034,806.2556166,799.4600398,
Small states,SST,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.62763652,135.3582004,234.7166596,250.7435749,332.0015481,407.6025379,1065.741525,2778.41927,3745.828623,4695.308878,6278.088443,
Sao Tome and Principe,STP,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5.419437354,5.308024672,10.41254503,10.21831428,15.04219335,14.7622539,38.63129328,56.86341408,60.4516201,31.93998932,
Suriname,SUR,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.33945412,18.68540688,27.71377948,34.71619511,66.8741573,107.3084187,139.8519693,201.5772102,291.6732496,526.3492861,7098.122509,
Slovak Republic,SVK,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.8839573,198.948426,357.6461851,493.7753457,657.7285224,1068.438905,3240.776033,6963.666929,12993.38636,20091.31767,25918.38869,
Slovenia,SVN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.8893274,499.3075457,967.3535201,1215.561714,1558.21104,2188.966388,5630.87821,19594.09366,33018.08096,42529.99327,49112.47473,
Sweden,SWE,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.199472,1711.676941,2392.489254,2690.518781,3148.788535,4207.900534,6205.932933,13619.1204,18608.45384,25688.28707,32739.74008,
Eswatini,SWZ,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.695536705,6.529674104,8.338853964,10.12105704,19.17769689,26.26721182,26.03245619,40.89586845,53.68423461,93.19477796,110.3292293,
Sint Maarten (Dutch part),SXM,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,327.8061573,530.7151386,618.1584031,700.5429208,739.389757,782.4917472,793.1167083,969.0380525,
Seychelles,SYC,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.83747354,160.1079585,226.4928711,355.7571513,394.0498473,1006.219292,30947.32617,155191.3024,264256.6297,96419.97439,61109.8698,
Syrian Arab Republic,SYR,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.280865464,0.332039738,1.369939352,1.327989639,1.282687761,2.444796088,6.29810644,13.27821684,19.06160036,22.61259608,39.19852838,
Turks and Caicos Islands,TCA,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.86110601,239.7291061,293.5392022,806.1497711,876.4241893,833.8197282,902.6752011,754.391637,743.3562535,759.2815625,774.8334108,
Chad,TCD,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083667067,0.16179939,0.078218202,0.151280975,0.146374715,0.354334227,0.343367493,0.599330308,0.45226279,0.689790017,1.278471951,
East Asia & Pacific (IDA & IBRD countries),TEA,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.463212975,3.598250872,6.95067553,9.10991015,14.16145643,24.40892085,107.392861,470.425746,677.1460208,995.240328,1227.95439,
Europe & Central Asia (IDA & IBRD countries),TEC,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.48496027,58.76062989,111.8452568,142.707612,189.1049452,305.5504921,1276.260023,4084.590572,6123.403827,8475.035745,10739.73975,
Togo,TGO,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155722636,0.303216873,0.442882415,0.862723321,2.521715826,3.004166779,3.462072727,4.546354369,7.732192349,19.67247434,26.45331045,
Thailand,THA,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2061856,15.13661932,30.88332091,38.8732658,51.94425824,69.38853781,146.4811899,578.2850141,953.859638,1403.808752,1908.066504,
Tajikistan,TJK,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.265696097,0.779473146,1.142880654,1.861092521,1.696388196,5.086338226,5.886715357,20.04443559,27.36009077,71.1295316,92.26599195,
Turkmenistan,TKM,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.196571363,0.193271224,0.569486244,0.372690993,0.731753186,2.15622458,1.942649113,4.515717911,5.981983633,20.02661015,47.42018445,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.71974074,29.76077423,48.01366134,59.15347778,75.43979543,103.219358,308.1607241,1016.948893,1243.808857,1696.803096,1967.923158,
Timor-Leste,TLS,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82896105,1.796696594,0.882610975,2.601258315,5.960830531,9.19506409,11.48210145,12.06505478,29.18038605,37.8928483,90.258047,
Middle East & North Africa (IDA & IBRD countries),TMN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.881506542,2.630399801,4.348738571,5.685259588,7.494558594,10.62813992,30.61266912,122.7005399,189.0846513,308.8350279,613.4721571,
Tonga,TON,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.617141593,9.656424419,29.20105903,29.47881456,39.59494373,109.1486406,138.4178836,205.8783161,174.4202948,229.6716652,558.1993813,
South Asia (IDA & IBRD),TSA,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.413845497,1.944590711,3.790964333,5.133777359,7.040272376,9.736957711,35.8352815,118.1995594,172.1381885,313.7919652,387.0255861,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.679677674,5.692896831,9.973703231,12.07257052,15.56080419,19.01435373,68.62877684,577.8961074,735.3101034,806.2556166,799.4600398,
Trinidad and Tobago,TTO,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.4228939,61.36897723,105.5908103,133.706826,173.2317334,269.27781,299.0788806,290.449836,281.3271446,312.5517485,340.1236592,
Tunisia,TUN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.205780873,7.633678748,10.78639951,15.52093413,20.33770534,19.14140769,92.44562649,214.2837526,316.2071604,270.9769647,328.4648002,
Turkiye,TUR,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.34397515,118.3090281,224.1495719,264.0221289,298.6821239,363.5325786,1300.986768,3351.268413,4334.06133,5438.189347,6759.714333,
Tuvalu,TUV,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.91873099,85.8000858,254.4097693,
Tanzania,TZA,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.496092908,0.59115216,0.977620295,1.650058416,2.321831321,3.282660069,5.655124388,22.70384499,27.29366011,39.09976683,38.18582158,
Uganda,UGA,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.277536527,0.657172083,1.678303871,1.849023375,2.194436264,2.982306525,3.934508294,20.40489729,20.22044403,21.9789717,34.38927877,
Ukraine,UKR,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.36082059,20.96000957,40.92702834,54.03427171,74.70375554,141.8034924,1905.468794,3948.260511,6027.80865,7867.016694,8952.496178,
Upper middle income,UMC,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.20161575,16.64300175,30.14427883,37.95335995,50.85444373,80.71299518,262.1487756,1072.606056,1499.956193,2139.901614,2663.496567,
Uruguay,URY,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.72201485,58.47560914,84.34510465,113.8832537,157.9207861,186.1071455,309.8589164,1103.6927,1574.816846,1808.921606,1922.142989,
United States,USA,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2481.715612,2986.265501,3841.697406,4303.12671,5129.544994,6358.874469,11435.09744,30338.03347,65833.81033,123980.0196,140808.3195,
Uzbekistan,UZB,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.070022127,0.272670879,0.906816235,1.355676648,2.373389428,5.65515082,69.73772211,202.1698993,278.9468414,452.526552,468.6835875,
St. Vincent and the Grenadines,VCT,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.47404397,55.39398975,92.22114631,64.44248048,91.85435573,119.1185229,191.8386363,163.8956167,90.73586789,90.42163609,126.1863773,
"Venezuela, RB",VEN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.067524962,6.542537763,12.09094008,14.87523306,16.40982735,21.44151683,148.1010058,293.3766131,275.4168926,217.1074879,194.5073529,
British Virgin Islands,VGB,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.5987912,776.6716091,2652.334753,9012.131716,15249.26686,38115.8227,21597.68353,355666.7907,330793.7573,137115.8392,741078.8107,
Virgin Islands (U.S.),VIR,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.8625931,480.1920768,628.5355123,675.6694218,621.0489238,529.1889483,837.084713,1053.308601,859.8050486,1181.224161,649.1673723,
Vietnam,VNM,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.296298566,3.679474599,9.042122326,14.17039401,20.32408409,32.72653751,278.7043866,1348.658909,1769.368394,2596.988654,3105.787969,
Vanuatu,VUT,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.33413486,61.81539451,96.19045711,136.3793997,113.6845935,125.4020241,165.2738156,178.6346012,198.1720338,350.1377208,364.6426827,
